recency,Recency group,history,History Group,Men/Women,zip_code,newbie,channel,segment,visit
9,3,692.79,1,Only Men,Surburban,1,Phone,Womens E-Mail,0
8,3,269.2,3,Both Men and Women,Surburban,1,Web,No E-Mail,0
6,2,55.63,4,Only Women,Rural,1,Web,No E-Mail,0
3,1,158.2,4,Only Women,Urban,1,Phone,Womens E-Mail,0
1,1,138.75,4,Only Men,Urban,0,Web,No E-Mail,0
5,2,29.99,4,Only Men,Urban,0,Phone,Womens E-Mail,0
10,4,117.53,4,Only Men,Surburban,0,Web,No E-Mail,0
4,2,69.17,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
4,2,356.06,3,Only Women,Surburban,0,Phone,Mens E-Mail,1
1,1,707.39,1,Only Men,Rural,1,Phone,No E-Mail,0
7,3,769,1,Both Men and Women,Urban,1,Multichannel,Mens E-Mail,0
5,2,85.71,4,Only Men,Rural,0,Phone,No E-Mail,0
1,1,925.34,1,Both Men and Women,Surburban,1,Web,Womens E-Mail,0
1,1,664.64,2,Both Men and Women,Surburban,1,Web,No E-Mail,0
2,1,149.49,4,Only Women,Urban,1,Phone,Mens E-Mail,0
2,1,285.55,3,Only Men,Urban,0,Web,No E-Mail,0
7,3,124.95,4,Only Women,Urban,0,Phone,No E-Mail,0
9,3,238.5,3,Only Men,Rural,1,Web,Mens E-Mail,0
4,2,84.71,4,Only Men,Surburban,0,Web,No E-Mail,0
10,4,51.01,4,Only Women,Surburban,0,Web,Mens E-Mail,1
8,3,125.11,4,Only Men,Urban,0,Phone,Womens E-Mail,0
5,2,29.99,4,Only Women,Rural,1,Phone,Womens E-Mail,0
9,3,50.44,4,Only Women,Surburban,1,Web,No E-Mail,0
12,4,29.99,4,Only Men,Surburban,0,Web,No E-Mail,0
12,4,98.53,4,Only Women,Surburban,0,Web,Womens E-Mail,0
9,3,189.01,4,Only Men,Urban,1,Phone,No E-Mail,0
12,4,46.88,4,Only Men,Surburban,1,Web,No E-Mail,0
2,1,138.68,4,Only Women,Rural,0,Web,No E-Mail,0
7,3,55.26,4,Only Men,Surburban,0,Web,Womens E-Mail,0
9,3,29.99,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
11,4,29.99,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
8,3,83.68,4,Only Men,Urban,1,Phone,Womens E-Mail,0
10,4,131.65,4,Only Men,Surburban,1,Web,No E-Mail,0
9,3,39.92,4,Only Women,Surburban,0,Phone,No E-Mail,0
2,1,471.82,2,Only Women,Surburban,0,Web,No E-Mail,0
8,3,74.24,4,Only Men,Urban,0,Web,Mens E-Mail,0
2,1,270.99,3,Both Men and Women,Rural,0,Phone,No E-Mail,0
10,4,105.47,4,Only Women,Surburban,1,Web,No E-Mail,0
7,3,57.82,4,Only Men,Urban,1,Phone,Mens E-Mail,0
10,4,89.09,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
3,1,138.39,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
3,1,31.14,4,Only Women,Urban,1,Phone,Mens E-Mail,0
9,3,106.99,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
4,2,112.3,4,Only Men,Urban,0,Phone,Mens E-Mail,0
11,4,235.73,3,Both Men and Women,Surburban,0,Phone,Mens E-Mail,0
9,3,154.77,4,Only Women,Surburban,0,Web,Womens E-Mail,0
10,4,29.99,4,Only Men,Surburban,0,Phone,No E-Mail,0
2,1,29.99,4,Only Women,Surburban,1,Web,Womens E-Mail,0
10,4,192.01,4,Only Women,Surburban,0,Phone,No E-Mail,0
5,2,74.6,4,Only Women,Urban,0,Web,No E-Mail,0
5,2,29.99,4,Only Men,Surburban,1,Phone,No E-Mail,0
4,2,64.84,4,Only Women,Urban,1,Phone,Mens E-Mail,0
4,2,29.99,4,Only Men,Urban,1,Web,Mens E-Mail,1
3,1,408.31,3,Only Women,Urban,0,Web,Mens E-Mail,0
6,2,29.99,4,Only Men,Surburban,0,Web,Womens E-Mail,0
9,3,34.91,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
1,1,400.04,3,Only Men,Rural,0,Multichannel,Mens E-Mail,1
10,4,182.36,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
10,4,58.83,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
3,1,612.74,2,Both Men and Women,Urban,1,Web,No E-Mail,0
2,1,114.24,4,Only Men,Urban,1,Web,Mens E-Mail,0
3,1,281.12,3,Only Women,Urban,0,Phone,No E-Mail,0
4,2,638.81,2,Both Men and Women,Surburban,1,Multichannel,Womens E-Mail,0
3,1,192.08,4,Only Men,Urban,1,Phone,No E-Mail,0
10,4,149.28,4,Only Women,Surburban,0,Web,No E-Mail,0
9,3,347.98,3,Only Women,Urban,0,Web,Mens E-Mail,0
3,1,348,3,Only Men,Surburban,0,Multichannel,Mens E-Mail,0
1,1,972.92,1,Only Men,Surburban,1,Web,Mens E-Mail,0
4,2,765.9,1,Only Women,Surburban,1,Web,No E-Mail,0
3,1,87.68,4,Only Women,Surburban,1,Phone,No E-Mail,0
10,4,29.99,4,Only Women,Rural,0,Phone,Mens E-Mail,0
2,1,203.84,4,Both Men and Women,Urban,1,Web,No E-Mail,0
12,4,56.56,4,Only Women,Urban,1,Phone,Womens E-Mail,0
4,2,141.16,4,Only Women,Urban,0,Phone,Mens E-Mail,1
1,1,212.61,4,Only Men,Surburban,1,Multichannel,Womens E-Mail,0
1,1,326.19,3,Only Men,Surburban,0,Phone,Mens E-Mail,0
2,1,58.05,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
2,1,601.92,2,Only Women,Surburban,1,Multichannel,Womens E-Mail,0
3,1,234.43,3,Only Men,Surburban,0,Phone,Womens E-Mail,0
1,1,357.79,3,Only Women,Urban,1,Phone,Mens E-Mail,0
9,3,61.84,4,Only Women,Surburban,0,Phone,No E-Mail,0
12,4,176.7,4,Only Women,Rural,1,Web,Mens E-Mail,0
9,3,552.71,2,Only Women,Urban,1,Web,Womens E-Mail,0
4,2,84.59,4,Only Men,Urban,0,Web,Womens E-Mail,0
5,2,38.58,4,Only Women,Urban,0,Web,Womens E-Mail,1
1,1,447.76,2,Only Women,Urban,0,Multichannel,Womens E-Mail,0
3,1,229.17,3,Both Men and Women,Surburban,0,Phone,Mens E-Mail,1
1,1,119.84,4,Only Women,Urban,1,Phone,Womens E-Mail,0
10,4,109.34,4,Only Men,Urban,1,Web,No E-Mail,0
3,1,753.52,1,Both Men and Women,Rural,1,Phone,No E-Mail,0
10,4,321.58,3,Only Women,Urban,1,Phone,Mens E-Mail,0
2,1,38.49,4,Only Women,Urban,0,Web,Womens E-Mail,0
2,1,42.99,4,Only Women,Urban,0,Phone,No E-Mail,1
3,1,131.42,4,Only Men,Urban,1,Web,Womens E-Mail,0
2,1,98.67,4,Only Women,Surburban,0,Phone,No E-Mail,0
10,4,32.33,4,Only Men,Rural,0,Phone,No E-Mail,1
5,2,290.68,3,Only Women,Urban,0,Multichannel,Mens E-Mail,0
11,4,92.71,4,Only Women,Urban,0,Phone,No E-Mail,0
12,4,578.71,2,Both Men and Women,Surburban,1,Multichannel,No E-Mail,1
3,1,879.28,1,Only Women,Urban,1,Web,No E-Mail,0
4,2,88.7,4,Only Women,Surburban,1,Phone,No E-Mail,0
1,1,244.04,3,Both Men and Women,Surburban,0,Web,Womens E-Mail,1
2,1,494.33,2,Both Men and Women,Urban,0,Web,Womens E-Mail,0
1,1,311.63,3,Only Women,Urban,0,Web,Mens E-Mail,0
10,4,288.02,3,Only Men,Rural,1,Phone,Womens E-Mail,0
1,1,456.1,2,Only Men,Surburban,0,Phone,No E-Mail,0
5,2,534.86,2,Only Women,Urban,1,Web,Womens E-Mail,0
3,1,47.07,4,Only Men,Urban,1,Web,Mens E-Mail,0
12,4,60.42,4,Only Men,Urban,0,Web,Mens E-Mail,0
2,1,95.61,4,Only Men,Urban,1,Web,No E-Mail,1
9,3,29.99,4,Only Women,Surburban,0,Phone,No E-Mail,0
9,3,36.44,4,Only Men,Urban,0,Web,Mens E-Mail,1
2,1,123.12,4,Only Men,Surburban,0,Web,Womens E-Mail,0
2,1,89.68,4,Only Men,Surburban,0,Phone,No E-Mail,0
8,3,296.28,3,Only Women,Surburban,0,Phone,Womens E-Mail,0
3,1,29.99,4,Only Men,Rural,0,Phone,Mens E-Mail,0
10,4,234.06,3,Only Men,Rural,0,Web,Mens E-Mail,0
12,4,313,3,Only Women,Urban,0,Phone,Womens E-Mail,0
11,4,85.86,4,Only Women,Rural,0,Phone,Mens E-Mail,0
5,2,210.55,4,Both Men and Women,Rural,1,Phone,No E-Mail,0
11,4,34.19,4,Only Women,Rural,0,Phone,Womens E-Mail,0
7,3,91.89,4,Only Men,Urban,0,Phone,Mens E-Mail,0
12,4,29.99,4,Only Women,Urban,1,Phone,Womens E-Mail,0
1,1,29.99,4,Only Men,Surburban,1,Phone,No E-Mail,1
10,4,239.04,3,Only Women,Urban,0,Phone,Mens E-Mail,0
2,1,183.89,4,Only Women,Rural,0,Web,Womens E-Mail,0
10,4,358.91,3,Only Women,Rural,1,Web,Womens E-Mail,0
1,1,263.8,3,Only Women,Rural,0,Web,Mens E-Mail,0
6,2,156.18,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
10,4,239.02,3,Only Women,Urban,0,Phone,Womens E-Mail,0
5,2,230.06,3,Only Women,Rural,1,Multichannel,No E-Mail,1
5,2,72.07,4,Only Men,Urban,0,Phone,Womens E-Mail,0
4,2,99.53,4,Only Women,Rural,0,Web,Womens E-Mail,0
6,2,35.81,4,Only Women,Urban,1,Web,Mens E-Mail,0
12,4,610.45,2,Both Men and Women,Surburban,1,Multichannel,Womens E-Mail,1
12,4,605.85,2,Only Women,Surburban,1,Phone,No E-Mail,0
2,1,127.42,4,Only Men,Rural,0,Web,Mens E-Mail,1
10,4,62.88,4,Only Men,Urban,1,Phone,Womens E-Mail,0
10,4,324.55,3,Only Women,Surburban,0,Phone,Womens E-Mail,0
7,3,322.3,3,Only Men,Rural,1,Multichannel,Womens E-Mail,0
3,1,220.39,4,Only Men,Urban,0,Phone,Mens E-Mail,0
9,3,130.52,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
8,3,329.54,3,Both Men and Women,Urban,0,Web,Womens E-Mail,0
2,1,261.12,3,Only Women,Surburban,0,Phone,Mens E-Mail,0
3,1,250.83,3,Only Women,Urban,1,Phone,No E-Mail,0
10,4,95.58,4,Only Women,Surburban,0,Web,Mens E-Mail,0
5,2,144.59,4,Only Women,Urban,1,Web,No E-Mail,0
4,2,480.5,2,Only Men,Surburban,0,Multichannel,No E-Mail,0
4,2,29.99,4,Only Men,Urban,0,Web,Womens E-Mail,0
3,1,128.85,4,Only Men,Rural,1,Phone,Mens E-Mail,0
6,2,143,4,Only Women,Surburban,1,Web,Womens E-Mail,0
7,3,60.31,4,Only Women,Surburban,0,Phone,No E-Mail,0
7,3,60.08,4,Only Men,Urban,0,Phone,Womens E-Mail,1
3,1,523.16,2,Both Men and Women,Urban,1,Phone,Mens E-Mail,0
9,3,29.99,4,Only Women,Urban,0,Web,Mens E-Mail,0
8,3,265.44,3,Only Women,Surburban,1,Multichannel,Womens E-Mail,0
10,4,388.61,3,Only Men,Urban,0,Web,Womens E-Mail,1
2,1,156.26,4,Only Men,Urban,1,Phone,No E-Mail,0
3,1,29.99,4,Only Men,Urban,0,Phone,Mens E-Mail,0
10,4,305.85,3,Only Women,Urban,0,Phone,No E-Mail,0
10,4,36.07,4,Only Men,Surburban,1,Web,Womens E-Mail,0
8,3,29.99,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
7,3,82.75,4,Only Women,Urban,1,Web,Mens E-Mail,0
5,2,658.25,2,Both Men and Women,Urban,1,Multichannel,Womens E-Mail,0
10,4,183.49,4,Only Women,Surburban,1,Phone,No E-Mail,0
9,3,165.46,4,Only Women,Urban,1,Phone,No E-Mail,0
3,1,361.81,3,Only Women,Rural,0,Multichannel,Womens E-Mail,1
3,1,158.02,4,Only Men,Surburban,0,Web,Womens E-Mail,0
3,1,109.06,4,Only Men,Urban,1,Phone,Womens E-Mail,0
10,4,29.99,4,Only Men,Urban,1,Phone,No E-Mail,0
10,4,216.22,4,Only Women,Surburban,0,Web,No E-Mail,1
10,4,92.45,4,Only Women,Rural,1,Phone,Mens E-Mail,1
1,1,736.47,1,Only Women,Urban,1,Phone,Mens E-Mail,0
12,4,130.77,4,Only Women,Surburban,0,Web,No E-Mail,0
10,4,115.4,4,Only Men,Urban,0,Web,Womens E-Mail,0
6,2,417.69,2,Only Women,Surburban,1,Multichannel,Mens E-Mail,1
1,1,422.91,2,Only Women,Rural,0,Web,Womens E-Mail,1
9,3,83.92,4,Only Men,Urban,1,Web,Mens E-Mail,0
3,1,115.37,4,Only Women,Urban,0,Web,No E-Mail,0
4,2,124.49,4,Only Men,Urban,1,Web,No E-Mail,0
3,1,54.53,4,Only Men,Surburban,1,Web,No E-Mail,0
6,2,305.11,3,Only Women,Surburban,1,Phone,No E-Mail,0
12,4,310.47,3,Both Men and Women,Urban,0,Phone,Womens E-Mail,1
10,4,253.32,3,Both Men and Women,Urban,1,Web,Mens E-Mail,1
9,3,274.63,3,Both Men and Women,Surburban,0,Multichannel,Mens E-Mail,0
7,3,558.55,2,Only Men,Surburban,1,Web,No E-Mail,1
1,1,385.64,3,Both Men and Women,Rural,1,Phone,No E-Mail,0
1,1,321.62,3,Only Men,Urban,1,Phone,Mens E-Mail,1
10,4,207.78,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
1,1,612.52,2,Only Men,Rural,1,Web,No E-Mail,0
3,1,184.94,4,Only Women,Urban,0,Web,No E-Mail,0
7,3,41.18,4,Only Women,Urban,0,Phone,Mens E-Mail,0
7,3,213.54,4,Both Men and Women,Rural,0,Phone,Mens E-Mail,0
10,4,241.81,3,Only Men,Urban,1,Web,Mens E-Mail,0
12,4,110.84,4,Only Women,Surburban,1,Phone,No E-Mail,0
12,4,29.99,4,Only Women,Urban,1,Web,Mens E-Mail,0
10,4,392.42,3,Only Women,Urban,0,Phone,No E-Mail,0
5,2,600.24,2,Only Women,Urban,1,Web,Womens E-Mail,0
6,2,54.96,4,Only Women,Urban,1,Phone,Womens E-Mail,0
6,2,29.99,4,Only Men,Surburban,1,Web,No E-Mail,0
1,1,144.65,4,Only Men,Rural,1,Phone,Mens E-Mail,0
9,3,80.99,4,Only Women,Urban,1,Phone,No E-Mail,0
4,2,147.51,4,Only Men,Surburban,1,Web,Mens E-Mail,0
3,1,136.02,4,Only Men,Surburban,1,Web,No E-Mail,0
1,1,184.6,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
7,3,112.54,4,Only Men,Rural,1,Web,Mens E-Mail,0
2,1,81.18,4,Only Women,Surburban,1,Web,Womens E-Mail,0
11,4,174.25,4,Only Women,Rural,1,Web,Womens E-Mail,1
1,1,536.84,2,Only Women,Urban,1,Phone,Womens E-Mail,0
3,1,147.43,4,Only Women,Surburban,0,Web,Mens E-Mail,0
2,1,183.82,4,Only Women,Urban,0,Phone,Mens E-Mail,0
10,4,121.61,4,Only Women,Urban,0,Phone,Womens E-Mail,0
1,1,168.34,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
10,4,29.99,4,Only Women,Surburban,0,Phone,Mens E-Mail,0
7,3,44.43,4,Only Women,Surburban,0,Phone,No E-Mail,0
5,2,303.12,3,Only Women,Urban,0,Multichannel,Mens E-Mail,0
3,1,196.22,4,Only Women,Surburban,1,Web,Womens E-Mail,1
7,3,52.48,4,Only Women,Surburban,0,Web,No E-Mail,0
5,2,32.64,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
7,3,71.99,4,Only Women,Surburban,1,Phone,No E-Mail,0
10,4,170.15,4,Only Men,Rural,0,Web,Mens E-Mail,0
3,1,417.86,2,Only Women,Surburban,0,Multichannel,Mens E-Mail,0
6,2,29.99,4,Only Women,Urban,1,Phone,Mens E-Mail,0
1,1,863.43,1,Both Men and Women,Surburban,1,Web,Womens E-Mail,0
10,4,171.51,4,Only Women,Urban,0,Web,Womens E-Mail,0
2,1,78.5,4,Only Women,Rural,1,Phone,Womens E-Mail,0
5,2,29.99,4,Only Men,Urban,1,Phone,No E-Mail,0
9,3,222.37,4,Only Men,Rural,0,Phone,No E-Mail,0
1,1,326.47,3,Only Men,Urban,0,Web,Womens E-Mail,1
2,1,84.11,4,Only Women,Surburban,1,Web,Mens E-Mail,1
7,3,110.33,4,Only Women,Surburban,1,Web,Mens E-Mail,0
11,4,255.16,3,Only Women,Urban,1,Multichannel,Mens E-Mail,0
10,4,106.08,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
7,3,56.12,4,Only Women,Urban,0,Phone,Mens E-Mail,0
9,3,90.39,4,Only Women,Urban,1,Web,Mens E-Mail,0
7,3,384.97,3,Both Men and Women,Urban,1,Web,Mens E-Mail,1
5,2,47.41,4,Only Women,Urban,1,Web,Womens E-Mail,0
3,1,463.11,2,Only Women,Urban,0,Multichannel,Mens E-Mail,0
9,3,53.3,4,Only Men,Surburban,0,Web,Mens E-Mail,0
2,1,312.8,3,Both Men and Women,Urban,1,Phone,Womens E-Mail,0
3,1,134.72,4,Only Men,Rural,1,Phone,Womens E-Mail,0
5,2,122.05,4,Only Men,Surburban,0,Phone,No E-Mail,0
6,2,110.68,4,Only Men,Rural,0,Phone,Womens E-Mail,0
6,2,380.15,3,Only Women,Surburban,0,Web,No E-Mail,0
2,1,221.17,4,Only Men,Surburban,0,Web,Mens E-Mail,0
1,1,83.56,4,Only Men,Urban,1,Web,Womens E-Mail,0
3,1,362.46,3,Only Men,Rural,1,Multichannel,Womens E-Mail,0
1,1,52.29,4,Only Women,Urban,1,Web,No E-Mail,0
9,3,219.92,4,Only Women,Rural,1,Multichannel,Mens E-Mail,0
7,3,310.6,3,Only Men,Urban,1,Multichannel,No E-Mail,0
3,1,218.14,4,Only Men,Surburban,0,Web,No E-Mail,0
2,1,29.99,4,Only Men,Rural,1,Phone,Mens E-Mail,1
5,2,81.31,4,Only Women,Urban,0,Web,No E-Mail,0
1,1,216.62,4,Only Women,Urban,1,Multichannel,Mens E-Mail,0
5,2,171.04,4,Only Men,Urban,1,Phone,Womens E-Mail,0
4,2,69.35,4,Only Women,Surburban,0,Web,No E-Mail,0
1,1,700,1,Only Men,Rural,1,Phone,Womens E-Mail,0
6,2,33.04,4,Only Women,Rural,0,Web,No E-Mail,0
10,4,342.22,3,Only Men,Urban,0,Multichannel,Womens E-Mail,0
10,4,33.87,4,Only Women,Rural,0,Phone,Mens E-Mail,1
9,3,141.21,4,Only Women,Surburban,1,Web,Mens E-Mail,1
2,1,229.39,3,Only Men,Surburban,1,Multichannel,Womens E-Mail,0
5,2,609.38,2,Both Men and Women,Rural,1,Multichannel,Womens E-Mail,0
11,4,103.94,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
7,3,332.7,3,Both Men and Women,Surburban,1,Phone,No E-Mail,0
9,3,316.33,3,Only Men,Urban,0,Multichannel,Womens E-Mail,0
3,1,283.78,3,Only Women,Rural,1,Web,Womens E-Mail,0
4,2,74.09,4,Only Men,Urban,0,Phone,No E-Mail,0
12,4,221.32,4,Both Men and Women,Surburban,0,Phone,Womens E-Mail,0
5,2,38.15,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
2,1,351.18,3,Only Women,Rural,0,Phone,No E-Mail,1
12,4,36.17,4,Only Women,Surburban,1,Web,Womens E-Mail,0
9,3,331.22,3,Only Men,Urban,0,Web,No E-Mail,0
2,1,496.18,2,Only Men,Rural,1,Web,No E-Mail,0
12,4,37.43,4,Only Women,Urban,1,Phone,Womens E-Mail,1
9,3,294.03,3,Both Men and Women,Urban,0,Phone,No E-Mail,0
2,1,73.89,4,Only Women,Urban,0,Phone,Womens E-Mail,0
9,3,218.58,4,Only Women,Rural,0,Web,No E-Mail,0
7,3,220.19,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
5,2,303.81,3,Only Women,Urban,0,Phone,No E-Mail,1
9,3,83.79,4,Only Women,Urban,0,Phone,Womens E-Mail,0
10,4,355.06,3,Only Men,Surburban,0,Web,Mens E-Mail,1
9,3,174.17,4,Only Women,Urban,1,Web,Mens E-Mail,0
1,1,719.77,1,Both Men and Women,Urban,1,Phone,No E-Mail,0
2,1,272.48,3,Both Men and Women,Urban,0,Phone,No E-Mail,0
2,1,29.99,4,Only Men,Rural,1,Web,Womens E-Mail,0
2,1,224.39,4,Only Women,Rural,0,Web,Mens E-Mail,0
7,3,29.99,4,Only Men,Urban,1,Phone,No E-Mail,0
10,4,29.99,4,Only Men,Surburban,0,Phone,No E-Mail,0
3,1,460.93,2,Only Men,Surburban,0,Multichannel,Mens E-Mail,0
2,1,386.61,3,Only Men,Urban,0,Web,Mens E-Mail,1
9,3,375.37,3,Only Men,Urban,0,Multichannel,Mens E-Mail,0
10,4,48.47,4,Only Women,Surburban,0,Web,Womens E-Mail,0
1,1,91.34,4,Only Men,Urban,1,Phone,No E-Mail,0
1,1,99.06,4,Only Men,Rural,1,Web,No E-Mail,0
1,1,30.26,4,Only Men,Urban,0,Phone,No E-Mail,0
9,3,66.71,4,Only Women,Surburban,1,Web,Mens E-Mail,0
9,3,43.76,4,Only Men,Urban,0,Web,No E-Mail,1
3,1,272.02,3,Only Women,Surburban,0,Multichannel,Womens E-Mail,0
4,2,120.65,4,Only Women,Surburban,1,Web,Mens E-Mail,0
1,1,386.86,3,Only Men,Surburban,0,Web,Mens E-Mail,0
8,3,242.65,3,Only Men,Surburban,0,Web,Womens E-Mail,1
2,1,436.74,2,Only Men,Urban,1,Multichannel,Mens E-Mail,0
6,2,103.01,4,Only Men,Surburban,0,Web,No E-Mail,0
7,3,265.71,3,Only Men,Rural,0,Web,Womens E-Mail,1
8,3,29.99,4,Only Men,Urban,0,Web,Womens E-Mail,0
3,1,146.09,4,Only Women,Urban,0,Phone,Womens E-Mail,1
11,4,105.37,4,Only Men,Urban,1,Phone,Mens E-Mail,0
2,1,264.79,3,Only Women,Urban,0,Multichannel,No E-Mail,0
6,2,225.04,4,Only Women,Urban,1,Phone,Mens E-Mail,0
6,2,34.57,4,Only Women,Surburban,0,Web,Womens E-Mail,1
3,1,910.08,1,Both Men and Women,Urban,1,Web,Mens E-Mail,1
3,1,349.84,3,Only Men,Urban,0,Phone,Mens E-Mail,0
3,1,61.64,4,Only Women,Surburban,1,Web,Womens E-Mail,0
1,1,147.82,4,Only Women,Urban,0,Phone,No E-Mail,1
1,1,1344.78,1,Both Men and Women,Urban,1,Multichannel,Womens E-Mail,0
11,4,469.59,2,Only Women,Rural,0,Phone,Womens E-Mail,1
2,1,171.95,4,Only Men,Surburban,0,Phone,No E-Mail,0
8,3,204.12,4,Both Men and Women,Surburban,0,Web,Mens E-Mail,1
8,3,256.02,3,Only Men,Surburban,1,Web,No E-Mail,0
11,4,211.8,4,Both Men and Women,Surburban,0,Phone,No E-Mail,0
2,1,223.52,4,Both Men and Women,Surburban,1,Web,Mens E-Mail,0
8,3,247.15,3,Only Women,Urban,0,Phone,Mens E-Mail,0
5,2,332.48,3,Only Men,Urban,1,Phone,No E-Mail,0
10,4,57.16,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
1,1,1146.69,1,Only Men,Rural,1,Phone,Womens E-Mail,0
2,1,73.1,4,Only Men,Urban,1,Web,Womens E-Mail,1
1,1,832.28,1,Both Men and Women,Urban,1,Multichannel,No E-Mail,0
10,4,173.67,4,Only Women,Surburban,0,Phone,No E-Mail,0
1,1,141.1,4,Only Men,Urban,1,Phone,Womens E-Mail,0
12,4,155.97,4,Only Women,Rural,0,Phone,Mens E-Mail,0
9,3,135.44,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
4,2,29.99,4,Only Women,Urban,0,Web,No E-Mail,0
10,4,55.22,4,Only Men,Surburban,1,Web,Mens E-Mail,0
4,2,563.15,2,Only Women,Rural,1,Web,Womens E-Mail,0
1,1,248.87,3,Both Men and Women,Urban,0,Web,No E-Mail,0
9,3,29.99,4,Only Men,Urban,1,Web,No E-Mail,0
1,1,44.09,4,Only Men,Surburban,1,Web,Womens E-Mail,0
6,2,29.99,4,Only Men,Surburban,0,Web,No E-Mail,0
1,1,1252.94,1,Both Men and Women,Rural,1,Multichannel,No E-Mail,0
4,2,116.07,4,Only Women,Surburban,0,Web,Womens E-Mail,0
2,1,180.09,4,Only Men,Surburban,1,Web,Mens E-Mail,0
10,4,29.99,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
2,1,44.61,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
10,4,62.77,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
1,1,219.26,4,Only Women,Urban,0,Phone,Mens E-Mail,0
11,4,29.99,4,Only Men,Surburban,0,Phone,No E-Mail,0
11,4,339.11,3,Both Men and Women,Urban,0,Phone,No E-Mail,0
10,4,89.66,4,Only Women,Surburban,0,Web,Womens E-Mail,0
11,4,42.43,4,Only Men,Urban,0,Phone,Womens E-Mail,0
11,4,40.56,4,Only Men,Surburban,0,Phone,No E-Mail,0
2,1,179.6,4,Only Men,Urban,1,Phone,Womens E-Mail,0
2,1,29.99,4,Only Men,Surburban,0,Web,Womens E-Mail,0
11,4,618.75,2,Both Men and Women,Rural,1,Multichannel,Mens E-Mail,0
1,1,219.66,4,Only Men,Surburban,1,Multichannel,No E-Mail,0
7,3,36.33,4,Only Women,Urban,0,Web,Womens E-Mail,0
4,2,407.38,3,Both Men and Women,Surburban,0,Web,No E-Mail,0
5,2,93.99,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
10,4,29.99,4,Only Women,Rural,0,Phone,Mens E-Mail,1
6,2,125.96,4,Only Men,Surburban,1,Web,Mens E-Mail,0
1,1,193.26,4,Only Women,Urban,0,Web,Mens E-Mail,0
4,2,259.71,3,Only Men,Urban,1,Web,No E-Mail,0
1,1,1023.52,1,Both Men and Women,Surburban,1,Phone,Mens E-Mail,0
9,3,34.46,4,Only Women,Surburban,1,Web,Womens E-Mail,0
10,4,392.46,3,Only Women,Surburban,0,Web,Womens E-Mail,0
4,2,60.43,4,Only Men,Urban,1,Phone,Mens E-Mail,0
4,2,482.6,2,Only Men,Urban,0,Web,Womens E-Mail,1
1,1,100.18,4,Only Women,Urban,1,Phone,Womens E-Mail,1
1,1,108.4,4,Only Women,Urban,0,Web,Mens E-Mail,0
6,2,115.35,4,Only Men,Urban,0,Web,No E-Mail,0
9,3,93.8,4,Only Men,Surburban,0,Web,Mens E-Mail,0
8,3,232.5,3,Only Women,Surburban,0,Web,Mens E-Mail,0
10,4,29.99,4,Only Men,Urban,0,Web,No E-Mail,1
2,1,230.98,3,Only Women,Surburban,0,Multichannel,Womens E-Mail,0
10,4,115.77,4,Only Women,Urban,0,Phone,Mens E-Mail,0
8,3,61.96,4,Only Women,Urban,0,Phone,Womens E-Mail,0
6,2,258.53,3,Only Women,Surburban,0,Web,Mens E-Mail,1
10,4,116.36,4,Only Men,Urban,1,Phone,Mens E-Mail,0
10,4,50.52,4,Only Women,Urban,1,Web,No E-Mail,0
9,3,52.83,4,Only Women,Urban,1,Web,Mens E-Mail,0
12,4,142.85,4,Only Women,Rural,0,Web,No E-Mail,0
4,2,41.45,4,Only Men,Rural,1,Web,Womens E-Mail,0
10,4,29.99,4,Only Men,Surburban,1,Web,No E-Mail,0
9,3,71.21,4,Only Men,Surburban,1,Web,No E-Mail,0
10,4,304.39,3,Only Women,Urban,1,Multichannel,No E-Mail,0
12,4,190.2,4,Only Women,Urban,0,Web,Mens E-Mail,0
6,2,407.89,3,Only Men,Surburban,1,Phone,Mens E-Mail,1
1,1,51.88,4,Only Men,Surburban,1,Web,Mens E-Mail,0
10,4,310.48,3,Both Men and Women,Urban,1,Phone,No E-Mail,0
